Sample,Family,Genus,Species,Count,Length
9GR1-2,Labridae,Coris,auricularis,5,173.4991
9GR1-2,Labridae,Coris,auricularis,6,125.7158
9GR1-2,Labridae,Coris,auricularis,7,158.5129
9GR1-2,Labridae,Coris,auricularis,8,84.9447
9GR1-2,Labridae,Coris,auricularis,1,122.2932
9GR1-2,Labridae,Coris,auricularis,2,88.4501
9GR1-2,Labridae,Coris,auricularis,3,170.9478
9GR1-2,Labridae,Coris,auricularis,4,107.0438
9GR1-2,Labridae,Coris,auricularis,5,80.6152
9GR1-2,Labridae,Coris,auricularis,1,123.8537
9GR1-2,Labridae,Coris,auricularis,2,120.4311
9GR1-2,Labridae,Coris,auricularis,3,196.2132
9GR1-2,Labridae,Notolabrus,parilus,1,234.3338
9GR1-2,Mullidae,Parupeneus,spilurus,1,143.5782
9GR1-2,Carangidae,Pseudocaranx,spp,1,184.1105
9GR1-2,Carangidae,Pseudocaranx,spp,1,158.9208
9GR1-2,Carangidae,Pseudocaranx,spp,2,203.9137
9GR1-2,Carangidae,Pseudocaranx,spp,3,150.0462
9GR1-2,Carangidae,Pseudocaranx,spp,1,235.4867
9GR1-2,Carangidae,Pseudocaranx,spp,2,278.8963
9GR1-2,Carangidae,Pseudocaranx,spp,1,191.2779
9GR1-2,Carangidae,Pseudocaranx,spp,2,287.4415
9GR1-2,Carangidae,Pseudocaranx,spp,3,180.4376
9GR1-2,Carangidae,Pseudocaranx,spp,1,206.3855
9GR1-2,Carangidae,Pseudocaranx,spp,2,207.346
9GR1-2,Carangidae,Pseudocaranx,spp,1,200.3536
9GR1-2,Carangidae,Pseudocaranx,spp,1,354.1226
9GR1-2,Carangidae,Pseudocaranx,spp,2,198.8045
9GR1-2,Carangidae,Pseudocaranx,spp,1,193.7934
9GR1-2,Carangidae,Pseudocaranx,spp,1,160.7425
9GR1-2,Carangidae,Pseudocaranx,spp,1,188.8117
9GR1-2,Labridae,Pseudolabrus,biserialis,1,174.9956
9GR1-2,Mullidae,Upeneichthys,vlamingii,1,192.5956
9GR1-3,Labridae,Austrolabrus,maculatus,1,86.4961
9GR1-3,Labridae,Coris,auricularis,1,121.7505
9GR1-3,Labridae,Coris,auricularis,2,82.0137
9GR1-3,Labridae,Coris,auricularis,3,72.9733
9GR1-3,Labridae,Coris,auricularis,4,88.5277
9GR1-3,Labridae,Coris,auricularis,5,71.4585
9GR1-3,Labridae,Coris,auricularis,6,133.2627
9GR1-3,Myliobatidae,Myliobatis,australis,1,477.1652
9GR1-3,Labridae,Notolabrus,parilus,1,302.0714
9GR1-3,Labridae,Notolabrus,parilus,2,213.4325
9GR1-3,Labridae,Ophthalmolepis,lineolatus,1,331.6998
9GR1-3,Pomacentridae,Parma,mccullochi,1,211.4169
9GR1-3,Carangidae,Pseudocaranx,spp,1,312.0961
9GR1-3,Carangidae,Pseudocaranx,spp,1,245.1302
9GR1-3,Carangidae,Pseudocaranx,spp,2,168.4038
9GR1-3,Carangidae,Pseudocaranx,spp,1,266.3472
9GR1-3,Carangidae,Pseudocaranx,spp,2,195.6976
9GR1-3,Carangidae,Pseudocaranx,spp,1,206.7093
9GR1-3,Carangidae,Pseudocaranx,spp,1,192.3202
9GR1-3,Carangidae,Pseudocaranx,spp,1,213.8434
9GR1-3,Labridae,Pseudolabrus,biserialis,1,145.3171
9GR1-3,Labridae,Pseudolabrus,biserialis,2,178.6973
9GR1-3,Labridae,Pseudolabrus,biserialis,3,182.5059
9GR1-3,Scorpididae,Scorpis,georgiana,1,322.5229
9GR1-3,Carangidae,Seriola,lalandi,1,426.5988
9GR1-4,Labridae,Coris,auricularis,1,235.6705
9GR1-4,Labridae,Coris,auricularis,1,202.7044
9GR1-4,Labridae,Coris,auricularis,1,240.0587
9GR1-4,Labridae,Coris,auricularis,1,104.4639
9GR1-4,Labridae,Coris,auricularis,1,188.4603
9GR1-4,Labridae,Coris,auricularis,1,124.4283
9GR1-4,Labridae,Coris,auricularis,2,187.405
9GR1-4,Carangidae,Pseudocaranx,spp,1,165.7569
9GR1-4,Carangidae,Pseudocaranx,spp,1,231.1919
9GR1-4,Carangidae,Pseudocaranx,spp,1,122.9704
9GR1-4,Carangidae,Pseudocaranx,spp,1,192.5288
9GR1-4,Carangidae,Pseudocaranx,spp,2,154.2323
9GR1-4,Carangidae,Pseudocaranx,spp,3,243.5794
9GR1-4,Carangidae,Pseudocaranx,spp,4,272.6925
9GR1-4,Carangidae,Pseudocaranx,spp,5,314.0263
9GR1-4,Carangidae,Pseudocaranx,spp,6,278.573
9GR1-4,Carangidae,Pseudocaranx,spp,7,197.9019
9GR1-4,Carangidae,Pseudocaranx,spp,8,132.3503
9GR1-4,Carangidae,Pseudocaranx,spp,1,154.1512
9GR1-4,Carangidae,Pseudocaranx,spp,1,196.5461
9GR2-1,Aracanidae,Anoplocapros,amygdaloides,1,206.3768
9GR2-1,Labridae,Coris,auricularis,1,278.5831
9GR2-1,Labridae,Coris,auricularis,1,274.6922
9GR2-1,Labridae,Coris,auricularis,1,207.5831
9GR2-1,Serranidae,Epinephelides,armatus,1,247.859
9GR2-1,Labridae,Notolabrus,parilus,1,284.7112
9GR2-1,Platycephalidae,Platycephalus,speculator,1,212.7865
9GR2-1,Carangidae,Pseudocaranx,spp,1,242.7833
9GR2-1,Carangidae,Pseudocaranx,spp,2,194.192
9GR2-1,Carangidae,Pseudocaranx,spp,3,140.4375
9GR2-1,Carangidae,Pseudocaranx,spp,4,143.682
9GR2-1,Carangidae,Pseudocaranx,spp,5,136.9675
9GR2-1,Carangidae,Seriola,lalandi,1,449.9589
9GR2-1,Tetraodontidae,Torquigener,pleurogramma,1,113.9949
9GR2-2,Labridae,Coris,auricularis,1,245.0602
9GR2-2,Labridae,Coris,auricularis,1,159.0324
9GR2-2,Labridae,Coris,auricularis,2,442.9634
9GR2-2,Labridae,Coris,auricularis,3,336.6859
9GR2-2,Labridae,Coris,auricularis,1,292.8334
9GR2-2,Serranidae,Epinephelides,armatus,1,521.111
9GR2-2,Kyphosidae,Kyphosus,sydneyanus,1,741.1746
9GR2-2,Kyphosidae,Kyphosus,sydneyanus,1,744.107
9GR2-2,Scorpididae,Neatypus,obliquus,1,186.0026
9GR2-2,Labridae,Notolabrus,parilus,1,219.9064
9GR2-2,Labridae,Ophthalmolepis,lineolatus,1,309.3679
9GR2-2,Labridae,Ophthalmolepis,lineolatus,1,340.7257
9GR2-2,Pomacentridae,Parma,mccullochi,1,242.3648
9GR2-2,Labridae,Pseudolabrus,biserialis,1,353.8379
9GR2-3,Labridae,Anampses,geographicus,1,162.2943
9GR2-3,Labridae,Anampses,geographicus,1,179.1909
9GR2-3,Labridae,Anampses,geographicus,2,193.973
9GR2-3,Labridae,Anampses,geographicus,3,124.6451
9GR2-3,Labridae,Anampses,geographicus,4,168.768
9GR2-3,Labridae,Anampses,geographicus,5,125.6462
9GR2-3,Labridae,Austrolabrus,maculatus,1,109.5644
9GR2-3,Labridae,Coris,auricularis,1,202.004
9GR2-3,Labridae,Coris,auricularis,2,214.7474
9GR2-3,Labridae,Coris,auricularis,3,120.9573
9GR2-3,Labridae,Coris,auricularis,4,226.7987
9GR2-3,Labridae,Coris,auricularis,5,193.1008
9GR2-3,Labridae,Coris,auricularis,6,130.5912
9GR2-3,Labridae,Coris,auricularis,7,112.6655
9GR2-3,Labridae,Coris,auricularis,8,82.8822
9GR2-3,Labridae,Coris,auricularis,9,89.9195
9GR2-3,Labridae,Coris,auricularis,10,86.067
9GR2-3,Labridae,Coris,auricularis,11,93.0848
9GR2-3,Labridae,Coris,auricularis,12,82.4854
9GR2-3,Serranidae,Epinephelides,armatus,1,392.5963
9GR2-3,Serranidae,Epinephelides,armatus,2,180.0356
9GR2-3,Kyphosidae,Kyphosus,sydneyanus,1,580.8808
9GR2-3,Kyphosidae,Kyphosus,sydneyanus,1,534.3355
9GR2-3,Monacanthidae,Meuschenia,hippocrepis,1,267.1839
9GR2-3,Scorpididae,Neatypus,obliquus,1,111.4791
9GR2-3,Scorpididae,Neatypus,obliquus,2,130.7502
9GR2-3,Scorpididae,Neatypus,obliquus,3,109.0734
9GR2-3,Scorpididae,Neatypus,obliquus,4,122.4753
9GR2-3,Scorpididae,Neatypus,obliquus,5,111.3977
9GR2-3,Scorpididae,Neatypus,obliquus,6,100.0168
9GR2-3,Labridae,Notolabrus,parilus,1,269.7185
9GR2-3,Labridae,Notolabrus,parilus,2,142.0138
9GR2-3,Odacidae,Odax,cyanomelas,1,473.146
9GR2-3,Labridae,Ophthalmolepis,lineolatus,1,209.3336
9GR2-3,Orectolobidae,Orectolobus,hutchinsi,1,820.409
9GR2-3,Pomacentridae,Parma,mccullochi,1,235.5602
9GR2-3,Pomacentridae,Parma,mccullochi,2,232.6609
9GR2-3,Pomacentridae,Parma,mccullochi,1,273.0673
9GR2-3,Carangidae,Pseudocaranx,spp,1,293.037
9GR2-3,Carangidae,Pseudocaranx,spp,2,235.1873
9GR2-3,Labridae,Pseudolabrus,biserialis,1,164.8676
9GR2-3,Labridae,Thalassoma,lunare,1,189.643
9GR2-3,Labridae,Thalassoma,lutescens,1,301.7832
9GR2-3,Labridae,Thalassoma,lutescens,1,278.8688
9GR2-3,Rhinobatidae,Trygonorrhina,fasciata,1,603.54
9GR2-4,Labridae,Anampses,geographicus,1,224.1907
9GR2-4,Labridae,Coris,auricularis,1,293.572
9GR2-4,Labridae,Coris,auricularis,2,238.5954
9GR2-4,Labridae,Coris,auricularis,1,368.4904
9GR2-4,Labridae,Coris,auricularis,1,204.9684
9GR2-4,Labridae,Coris,auricularis,1,329.2997
9GR2-4,Labridae,Coris,auricularis,1,280.6837
9GR2-4,Labridae,Coris,auricularis,1,281.7653
9GR2-4,Labridae,Coris,auricularis,1,225.8334
9GR2-4,Kyphosidae,Kyphosus,sydneyanus,1,589.8545
9GR2-4,Kyphosidae,Kyphosus,sydneyanus,1,562.0518
9GR2-4,Kyphosidae,Kyphosus,sydneyanus,1,530.7931
9GR2-4,Kyphosidae,Kyphosus,sydneyanus,2,475.263
9GR2-4,Kyphosidae,Kyphosus,sydneyanus,1,521.2805
9GR2-4,Myliobatidae,Myliobatis,australis,1,433.0086
9GR2-4,Myliobatidae,Myliobatis,australis,1,912.8804
9GR2-4,Scorpididae,Neatypus,obliquus,1,160.549
9GR2-4,Scorpididae,Neatypus,obliquus,2,143.7404
9GR2-4,Scorpididae,Neatypus,obliquus,3,142.962
9GR2-4,Scorpididae,Neatypus,obliquus,4,115.7381
9GR2-4,Scorpididae,Neatypus,obliquus,5,115.3684
9GR2-4,Scorpididae,Neatypus,obliquus,6,143.0507
9GR2-4,Scorpididae,Neatypus,obliquus,1,116.7258
9GR2-4,Scorpididae,Neatypus,obliquus,2,119.5495
9GR2-4,Scorpididae,Neatypus,obliquus,3,119.8913
9GR2-4,Scorpididae,Neatypus,obliquus,1,177.4601
9GR2-4,Scorpididae,Neatypus,obliquus,1,115.0001
9GR2-4,Scorpididae,Neatypus,obliquus,2,124.5205
9GR2-4,Scorpididae,Neatypus,obliquus,3,168.5314
9GR2-4,Scorpididae,Neatypus,obliquus,4,128.5737
9GR2-4,Scorpididae,Neatypus,obliquus,5,147.4033
9GR2-4,Scorpididae,Neatypus,obliquus,6,192.1009
9GR2-4,Scorpididae,Neatypus,obliquus,1,150.0563
9GR2-4,Scorpididae,Neatypus,obliquus,1,159.7987
9GR2-4,Scorpididae,Neatypus,obliquus,2,161.3014
9GR2-4,Scorpididae,Neatypus,obliquus,3,172.1585
9GR2-4,Scorpididae,Neatypus,obliquus,4,141.3753
9GR2-4,Scorpididae,Neatypus,obliquus,1,136.3534
9GR2-4,Scorpididae,Neatypus,obliquus,2,139.1779
9GR2-4,Scorpididae,Neatypus,obliquus,1,128.8939
9GR2-4,Labridae,Notolabrus,parilus,1,254.6271
9GR2-4,Labridae,Ophthalmolepis,lineolatus,1,226.6506
9GR2-4,Labridae,Ophthalmolepis,lineolatus,1,309.8564
9GR2-4,Pomacentridae,Parma,mccullochi,1,196.4182
9GR2-4,Mullidae,Parupeneus,spilurus,1,237.3054
9GR2-4,Carangidae,Pseudocaranx,spp,1,184.8988
9GR2-4,Carangidae,Pseudocaranx,spp,2,206.5779
9GR2-4,Carangidae,Pseudocaranx,spp,3,163.4045
9GR2-4,Carangidae,Pseudocaranx,spp,4,208.8372
9GR2-4,Carangidae,Pseudocaranx,spp,1,159.708
9GR2-4,Carangidae,Pseudocaranx,spp,2,198.8214
9GR2-4,Carangidae,Pseudocaranx,spp,3,210.6669
9GR2-4,Carangidae,Pseudocaranx,spp,1,204.4542
9GR2-4,Carangidae,Pseudocaranx,spp,2,189.1465
9GR2-4,Carangidae,Pseudocaranx,spp,1,186.8895
9GR2-4,Carangidae,Pseudocaranx,spp,1,211.1388
9GR2-4,Labridae,Pseudolabrus,biserialis,1,120.0959
9GR2-4,Scorpididae,Scorpis,aequipinnis,1,307.4114
9GR2-4,Carangidae,Seriola,hippos,1,594.5364
9GR2-4,Rhinobatidae,Trygonorrhina,fasciata,1,157.5233
9KC1-1,Labridae,Coris,auricularis,1,123.3623
9KC1-1,Labridae,Coris,auricularis,2,105.8011
9KC1-1,Labridae,Coris,auricularis,1,127.8222
9KC1-1,Labridae,Coris,auricularis,1,95.454
9KC1-1,Labridae,Coris,auricularis,1,283.4995
9KC1-1,Labridae,Coris,auricularis,1,297.5089
9KC1-1,Labridae,Coris,auricularis,1,74.6333
9KC1-1,Labridae,Coris,auricularis,1,132.4419
9KC1-1,Labridae,Coris,auricularis,2,81.4604
9KC1-1,Labridae,Coris,auricularis,1,159.7487
9KC1-1,Myliobatidae,Myliobatis,australis,1,639.67
9KC1-1,Labridae,Notolabrus,parilus,1,141.9053
9KC1-1,Labridae,Notolabrus,parilus,1,269.734
9KC1-1,Mullidae,Upeneichthys,vlamingii,1,103.8499
9KC1-2,Labridae,Coris,auricularis,1,214.9984
9KC1-2,Labridae,Coris,auricularis,1,144.7081
9KC1-2,Labridae,Coris,auricularis,1,159.7907
9KC1-2,Labridae,Coris,auricularis,1,158.3235
9KC1-2,Labridae,Eupetrichthys,angustipes,1,109.4916
9KC1-2,Labridae,Notolabrus,parilus,1,171.6153
9KC1-2,Labridae,Notolabrus,parilus,1,242.6381
9KC1-2,Labridae,Pseudolabrus,biserialis,1,143.5819
9KC1-2,Labridae,Pseudolabrus,biserialis,1,136.4251
9KC1-2,Mullidae,Upeneichthys,vlamingii,1,254.8597
9KC1-4,Labridae,Coris,auricularis,1,204.5834
9KC1-4,Labridae,Coris,auricularis,1,151.5138
9KC1-4,Labridae,Coris,auricularis,1,99.8823
9KC1-4,Labridae,Coris,auricularis,2,128.1718
9KC1-4,Labridae,Coris,auricularis,1,192.0641
9KC1-4,Labridae,Coris,auricularis,1,177.3748
9KC1-4,Labridae,Coris,auricularis,1,111.6056
9KC1-4,Labridae,Coris,auricularis,1,154.7831
9KC1-4,Gerreidae,Parequula,melbournensis,1,108.9628
9KC2-3,Dasyatidae,Dasyatis,brevicaudata,1,807.9741
9KC2-3,Monacanthidae,Meuschenia,venusta,1,133.462
9KC2-3,Monacanthidae,Meuschenia,venusta,1,161.8793
9KC2-3,Monacanthidae,Meuschenia,venusta,1,194.3211
9KC2-3,Myliobatidae,Myliobatis,australis,1,717.3822
9KC2-3,Carangidae,Seriola,hippos,1,1036.5285
9KC2-4,Dasyatidae,Dasyatis,brevicaudata,1,886.2447
9KC2-4,Myliobatidae,Myliobatis,australis,1,580.6268
9KC2-4,Myliobatidae,Myliobatis,australis,1,567.484
9KC2-4,Carangidae,Pseudocaranx,spp,1,132.7376
9KC2-4,Carangidae,Pseudocaranx,spp,1,119.4855
9KC2-4,Carangidae,Pseudocaranx,spp,2,112.794
9KC2-4,Sillaginidae,Sillaginodes,punctata,1,413.6825
9KC2-4,Sillaginidae,Sillago,ciliata,1,192.409
9KC2-4,Tetraodontidae,Torquigener,pleurogramma,1,157.6312
9KC2-4,Mullidae,Upeneichthys,vlamingii,1,233.0206
9KC3-1,Pomacentridae,Chromis,klunzingeri,1,126.0073
9KC3-1,Labridae,Coris,auricularis,1,154.4625
9KC3-1,Labridae,Coris,auricularis,2,191.4301
9KC3-1,Labridae,Coris,auricularis,1,100.7962
9KC3-1,Labridae,Coris,auricularis,1,170.4502
9KC3-1,Labridae,Coris,auricularis,2,196.4062
9KC3-1,Labridae,Coris,auricularis,1,162.2402
9KC3-1,Labridae,Coris,auricularis,2,99.9495
9KC3-1,Labridae,Coris,auricularis,3,212.523
9KC3-1,Labridae,Coris,auricularis,1,102.5442
9KC3-1,Labridae,Coris,auricularis,2,93.8167
9KC3-1,Labridae,Coris,auricularis,3,100.5095
9KC3-1,Labridae,Coris,auricularis,4,162.5836
9KC3-1,Labridae,Coris,auricularis,5,88.8024
9KC3-1,Labridae,Coris,auricularis,6,80.1073
9KC3-1,Labridae,Coris,auricularis,7,106.7665
9KC3-1,Labridae,Coris,auricularis,8,85.6679
9KC3-1,Labridae,Coris,auricularis,1,91.2327
9KC3-1,Labridae,Coris,auricularis,2,93.6068
9KC3-1,Labridae,Coris,auricularis,3,105.2218
9KC3-1,Labridae,Coris,auricularis,4,91.1261
9KC3-1,Labridae,Coris,auricularis,5,83.7215
9KC3-1,Labridae,Coris,auricularis,6,108.1204
9KC3-1,Labridae,Coris,auricularis,7,91.0696
9KC3-1,Labridae,Coris,auricularis,8,66.1551
9KC3-1,Labridae,Coris,auricularis,1,95.2202
9KC3-1,Labridae,Coris,auricularis,2,70.3937
9KC3-1,Labridae,Coris,auricularis,3,97.4493
9KC3-1,Labridae,Coris,auricularis,1,78.1223
9KC3-1,Labridae,Coris,auricularis,2,134.7075
9KC3-1,Labridae,Coris,auricularis,3,94.9544
9KC3-1,Labridae,Coris,auricularis,4,94.4973
9KC3-1,Labridae,Coris,auricularis,5,95.4496
9KC3-1,Labridae,Coris,auricularis,6,86.982
9KC3-1,Labridae,Coris,auricularis,7,110.3573
9KC3-1,Labridae,Coris,auricularis,1,149.5562
9KC3-1,Labridae,Coris,auricularis,2,113.0613
9KC3-1,Labridae,Coris,auricularis,1,105.8164
9KC3-1,Serranidae,Epinephelides,armatus,1,328.5774
9KC3-1,Kyphosidae,Kyphosus,cornelii,1,371.2374
9KC3-1,Kyphosidae,Kyphosus,sydneyanus,1,449.8543
9KC3-1,Kyphosidae,Kyphosus,sydneyanus,2,474.4506
9KC3-1,Kyphosidae,Kyphosus,sydneyanus,1,670.0761
9KC3-1,Monacanthidae,Meuschenia,hippocrepis,1,452.8873
9KC3-1,Labridae,Notolabrus,parilus,1,258.8652
9KC3-1,Labridae,Ophthalmolepis,lineolatus,1,232.0801
9KC3-1,Labridae,Ophthalmolepis,lineolatus,1,268.2225
9KC3-1,Labridae,Ophthalmolepis,lineolatus,1,234.1611
9KC3-1,Pomacentridae,Parma,mccullochi,1,211.3699
9KC3-1,Mullidae,Parupeneus,spilurus,1,238.7701
9KC3-1,Mullidae,Parupeneus,spilurus,1,194.1593
9KC3-1,Carangidae,Pseudocaranx,spp,1,254.8489
9KC3-1,Carangidae,Pseudocaranx,spp,1,283.0285
9KC3-1,Carangidae,Pseudocaranx,spp,1,266.2675
9KC3-1,Carangidae,Pseudocaranx,spp,1,249.1449
9KC3-1,Labridae,Pseudolabrus,biserialis,1,169.4352
9KC3-2,Labridae,Coris,auricularis,1,165.4448
9KC3-2,Labridae,Coris,auricularis,1,94.2268
9KC3-2,Labridae,Coris,auricularis,2,94.4204
9KC3-2,Labridae,Coris,auricularis,3,79.7369
9KC3-2,Labridae,Coris,auricularis,1,87.4304
9KC3-2,Labridae,Coris,auricularis,1,91.3122
9KC3-2,Labridae,Coris,auricularis,2,107.7143
9KC3-2,Labridae,Coris,auricularis,1,99.0002
9KC3-2,Kyphosidae,Kyphosus,sydneyanus,1,547.8291
9KC3-2,Labridae,Notolabrus,parilus,1,180.3506
9KC3-2,Labridae,Notolabrus,parilus,1,178.4683
9KC3-2,Gerreidae,Parequula,melbournensis,1,113.2496
9KC3-2,Pomacentridae,Parma,mccullochi,1,142.5179
9KC3-2,Pomacentridae,Parma,mccullochi,1,109.4938
9KC3-2,Carangidae,Pseudocaranx,spp,1,217.6304
9KC3-2,Carangidae,Pseudocaranx,spp,2,239.3259
9KC3-2,Carangidae,Pseudocaranx,spp,1,256.72
9KC3-2,Carangidae,Pseudocaranx,spp,1,210.0125
9KC3-2,Carangidae,Pseudocaranx,spp,1,200.0576
9KC3-2,Carangidae,Pseudocaranx,spp,2,123.192
9KC3-2,Carangidae,Pseudocaranx,spp,1,241.7327
9KC3-2,Carangidae,Pseudocaranx,spp,1,182.7008
9KC3-2,Carangidae,Pseudocaranx,spp,1,163.2763
9KC3-2,Carangidae,Pseudocaranx,spp,2,205.6725
9KC3-2,Carangidae,Pseudocaranx,spp,1,209.5534
9KC3-2,Carangidae,Pseudocaranx,spp,2,138.8233
9KC3-2,Carangidae,Pseudocaranx,spp,1,205.1829
9KC3-2,Carangidae,Pseudocaranx,spp,2,240.1227
9KC3-2,Carangidae,Pseudocaranx,spp,3,251.146
9KC3-2,Carangidae,Pseudocaranx,spp,1,147.3194
9KC3-2,Carangidae,Pseudocaranx,spp,1,185.2585
9KC3-2,Carangidae,Pseudocaranx,spp,1,208.6462
9KC3-2,Carangidae,Pseudocaranx,spp,1,245.4598
9KC3-2,Carangidae,Pseudocaranx,spp,1,198.3293
9KC3-2,Carangidae,Pseudocaranx,spp,2,180.6273
9KC3-2,Carangidae,Pseudocaranx,spp,1,259.0069
9KC3-2,Carangidae,Pseudocaranx,spp,1,239.8504
9KC3-2,Scorpididae,Scorpis,georgiana,1,217.8041
9KC3-3,Labridae,Coris,auricularis,1,141.3162
9KC3-3,Labridae,Coris,auricularis,1,158.6873
9KC3-3,Labridae,Coris,auricularis,1,213.3632
9KC3-3,Labridae,Coris,auricularis,2,135.2474
9KC3-3,Labridae,Coris,auricularis,1,119.9844
9KC3-3,Labridae,Coris,auricularis,2,82.9943
9KC3-3,Labridae,Coris,auricularis,1,96.2585
9KC3-3,Labridae,Coris,auricularis,1,131.2106
9KC3-3,Labridae,Coris,auricularis,2,73.4089
9KC3-3,Labridae,Coris,auricularis,3,84.0776
9KC3-3,Labridae,Coris,auricularis,4,87.6108
9KC3-3,Labridae,Coris,auricularis,1,69.6003
9KC3-3,Labridae,Coris,auricularis,2,83.5422
9KC3-3,Labridae,Coris,auricularis,1,87.1011
9KC3-3,Labridae,Coris,auricularis,2,94.7409
9KC3-3,Labridae,Coris,auricularis,3,97.2742
9KC3-3,Labridae,Coris,auricularis,4,108.867
9KC3-3,Labridae,Coris,auricularis,5,74.8916
9KC3-3,Labridae,Coris,auricularis,1,101.8988
9KC3-3,Labridae,Coris,auricularis,2,106.4851
9KC3-3,Labridae,Coris,auricularis,1,112.9601
9KC3-3,Labridae,Coris,auricularis,2,100.6271
9KC3-3,Labridae,Coris,auricularis,1,103.6509
9KC3-3,Labridae,Coris,auricularis,2,85.5768
9KC3-3,Labridae,Coris,auricularis,3,83.4033
9KC3-3,Kyphosidae,Kyphosus,sydneyanus,1,584.5364
9KC3-3,Labridae,Ophthalmolepis,lineolatus,1,235.103
9KC3-3,Carangidae,Pseudocaranx,spp,1,331.12
9KC3-3,Carangidae,Pseudocaranx,spp,1,292.6875
9KC3-3,Carangidae,Seriola,hippos,1,998.0099
9KC3-4,Labridae,Coris,auricularis,1,152.9568
9KC3-4,Labridae,Coris,auricularis,1,229.9494
9KC3-4,Labridae,Coris,auricularis,2,162.3883
9KC3-4,Labridae,Coris,auricularis,3,161.0777
9KC3-4,Labridae,Coris,auricularis,1,103.5973
9KC3-4,Labridae,Coris,auricularis,2,104.4483
9KC3-4,Labridae,Coris,auricularis,3,114.9368
9KC3-4,Labridae,Coris,auricularis,4,66.5247
9KC3-4,Labridae,Coris,auricularis,1,101.4
9KC3-4,Labridae,Coris,auricularis,2,158.7896
9KC3-4,Labridae,Coris,auricularis,3,75.2044
9KC3-4,Labridae,Coris,auricularis,4,94.7021
9KC3-4,Labridae,Coris,auricularis,5,72.8099
9KC3-4,Labridae,Coris,auricularis,6,104.8752
9KC3-4,Labridae,Coris,auricularis,7,173.799
9KC3-4,Serranidae,Epinephelides,armatus,1,242.9216
9KC3-4,Kyphosidae,Girella,zebra,1,505.562
9KC3-4,Monacanthidae,Meuschenia,galii,1,259.5875
9KC3-4,Odacidae,Odax,cyanomelas,1,247.2617
9KC3-4,Labridae,Ophthalmolepis,lineolatus,1,240.6387
9KC3-4,Labridae,Ophthalmolepis,lineolatus,2,219.7019
9KC3-4,Serranidae,Othos,dentex,1,337.8554
9KC3-4,Pomacentridae,Parma,mccullochi,1,112.5379
9KC3-4,Pomacentridae,Parma,mccullochi,2,115.9645
9KC3-4,Carangidae,Pseudocaranx,spp,1,266.3412
9KC3-4,Carangidae,Pseudocaranx,spp,1,260.4976
9KC3-4,Carangidae,Pseudocaranx,spp,1,290.7561
9KC3-4,Carangidae,Pseudocaranx,spp,2,706.5969
9KC3-4,Carangidae,Pseudocaranx,spp,1,306.6551
9KC3-4,Carangidae,Pseudocaranx,spp,2,243.1266
9KC3-4,Carangidae,Pseudocaranx,spp,3,220.6812
9KC3-4,Carangidae,Pseudocaranx,spp,4,273.0405
9KC3-4,Carangidae,Pseudocaranx,spp,5,266.5096
9KC3-4,Carangidae,Pseudocaranx,spp,1,255.338
9KC3-4,Carangidae,Pseudocaranx,spp,2,275.1445
9KC3-4,Carangidae,Pseudocaranx,spp,1,302.5664
9KC3-4,Carangidae,Pseudocaranx,spp,1,235.8806
9KC3-4,Carangidae,Pseudocaranx,spp,2,213.3627
9KC3-4,Carangidae,Pseudocaranx,spp,3,290.3436
9KC3-4,Carangidae,Pseudocaranx,spp,4,293.0649
9KC3-4,Carangidae,Pseudocaranx,spp,1,257.2906
9KC3-4,Carangidae,Pseudocaranx,spp,2,290.1789
9KC3-4,Carangidae,Pseudocaranx,spp,3,249.6787
9KC3-4,Carangidae,Pseudocaranx,spp,1,288.8273
9KC3-4,Carangidae,Pseudocaranx,spp,2,249.3786
9KC3-4,Carangidae,Pseudocaranx,spp,3,230.3046
9KC3-4,Carangidae,Pseudocaranx,spp,4,320.0572
9KC3-4,Carangidae,Seriola,hippos,1,993.9425
9KC4-1,Labridae,Coris,auricularis,1,236.9519
9KC4-1,Labridae,Coris,auricularis,2,100.712
9KC4-1,Labridae,Coris,auricularis,3,74.0611
9KC4-1,Labridae,Coris,auricularis,4,70.9241
9KC4-1,Labridae,Coris,auricularis,5,94.7065
9KC4-1,Labridae,Coris,auricularis,6,99.0369
9KC4-1,Labridae,Coris,auricularis,7,95.1239
9KC4-1,Labridae,Coris,auricularis,8,90.8999
9KC4-1,Labridae,Coris,auricularis,9,92.9543
9KC4-1,Labridae,Coris,auricularis,10,117.6999
9KC4-1,Labridae,Coris,auricularis,1,87.8498
9KC4-1,Labridae,Coris,auricularis,1,90.0995
9KC4-1,Labridae,Notolabrus,parilus,1,342.391
9KC4-1,Labridae,Notolabrus,parilus,1,288.0826
9KC4-1,Labridae,Ophthalmolepis,lineolatus,1,227.7834
9KC4-1,Labridae,Ophthalmolepis,lineolatus,1,204.8299
9KC4-1,Pomacentridae,Parma,mccullochi,1,204.6602
9KC4-1,Pomacentridae,Parma,mccullochi,1,194.6258
9KC4-1,Scorpididae,Scorpis,aequipinnis,1,176.7453
9KC4-1,Sphyraenidae,Sphyraena,obtusata,1,155.7617
9KC4-1,Sphyraenidae,Sphyraena,obtusata,2,144.6157
9KC4-1,Sphyraenidae,Sphyraena,obtusata,3,164.8257
9KC4-1,Sphyraenidae,Sphyraena,obtusata,4,165.1948
9KC4-1,Sphyraenidae,Sphyraena,obtusata,5,149.0334
